id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6967507,Charming room in East Nashville,4106034,Herrie,,District 6,36.1803293,-86.74251376,Private room,72,1,140,8/29/16,10.8,1,0
7309163,Trendy East Nash Treetops Hideaway!,36368814,Laura,,District 6,36.18633956,-86.73038788,Entire home/apt,73,1,95,8/29/16,6.85,2,274
2562502,Beautiful Private Suite,13106852,Roland And Shane,,District 6,36.18371209,-86.74433385,Private room,82,1,263,8/21/16,8.78,4,6
3951344,Cool first floor in East Nashville!,15519793,Shelean & Barry,,District 6,36.18059742,-86.73614922,Private room,125,1,104,8/31/16,4.4,1,348
3121821,Charming private apt. in hip area,14083317,Merrilyn,,District 6,36.18774097,-86.7411546,Entire home/apt,95,1,270,8/24/16,9.79,2,274
10353731,"""The Pierce"" East Nashville",6539199,Mel & JP,,District 6,36.18802879,-86.71791035,Entire home/apt,105,2,29,8/16/16,4.39,1,334
9098155,Great Nashville House! New Listing,38389896,Antoinette,,District 6,36.18769453,-86.72214988,Entire home/apt,120,3,1,6/26/16,0.41,1,60
501570, French Flair #2: The Loire room ,2427763,Dody &Rodney,,District 6,36.19140968,-86.74371183,Private room,84,1,142,8/14/16,2.75,3,353
13523760,3BR Historic East Nashville Home,24619458,Atlas360,,District 6,36.18764321,-86.73492046,Entire home/apt,350,3,5,8/7/16,2.24,8,319
300316,East Nashville Cottage Retreat,1546931,Linda,,District 6,36.18880611,-86.73302093,Private room,89,2,107,12/14/15,1.89,1,2
1300996,Bluebird Loft near 5Points/Downtown,7073590,Brigitte,,District 6,36.16959946,-86.72509802,Entire home/apt,100,1,154,8/26/16,4.02,3,301
7149982,The Acadiana House/East Nashville,37441811,Nina,,District 6,36.173146,-86.73885934,Entire home/apt,185,2,31,7/31/16,2.4,1,307
9350696,"Stylish Basement Apt, East Nashville",31025991,Ryan And Molly,,District 6,36.17928973,-86.71564639,Entire home/apt,100,2,34,8/31/16,3.51,1,0
1842910,Cottage in East Nashville 5 Points,9629632,Kelly,,District 6,36.18715527,-86.74339913,Entire home/apt,99,2,112,8/31/16,3.43,4,203
14217271,Historic East Nashville Apartment!,85360355,StayLocalNashville,,District 6,36.18798156,-86.74417962,Entire home/apt,79,1,0,,,41,17
9347442,Cozy 3BR East Nashville,38490846,Kaye,,District 6,36.18393365,-86.71223611,Entire home/apt,150,2,32,8/15/16,3.24,4,316
6155908,3BR Stylish Cottage East Nashville,31148752,Bob,,District 6,36.17090925,-86.74829745,Entire home/apt,209,2,1,9/23/15,0.09,44,338
13703914,Stay in 5pts- 5 min from downtown,26221443,Sarah,,District 6,36.17794771,-86.74714924,Shared room,30,1,23,8/30/16,9.72,1,23
3284008,East Nash. Sofabed in living rm,16598536,Nerissa,,District 6,36.17280155,-86.74291667,Shared room,42,1,62,8/8/16,2.32,2,90
14250599,Ultra Modern East Nashville Charmer - 2BR/2.5BATH,86741879,Host Extraordinaires,,District 6,36.17541683,-86.75471332,Entire home/apt,232,2,0,,,1,133
6060351,East Nashville-1 bdrm apartment - (Westside),16506117,Kathryn,,District 6,36.17985305,-86.74398443,Entire home/apt,120,2,69,8/22/16,4.23,2,340
5334743,Cool Comfy Cottage Perfect for CMA!!,13756506,Rachael,,District 6,36.17977806,-86.74017127,Entire home/apt,169,4,5,6/13/16,0.4,3,7
13040297,Home 4 miles from downtown,35247262,Wendy,,District 6,36.18149814,-86.711254,Entire home/apt,400,3,0,,,1,233
7747039,Eclectic East Nashville Hideaway,40611886,Katy,,District 6,36.18808038,-86.73046745,Entire home/apt,95,2,41,8/29/16,3.44,1,323
13862294,"Comfort, Design AND Location!",2245687,Kyah,,District 6,36.18266493,-86.70977202,Entire home/apt,299,2,0,,,3,87
11397603,Cozy East Nashville Studio,48027858,Marianne,,District 6,36.17865597,-86.71614888,Entire home/apt,75,1,0,,,1,213
5859347,Comfy home in East Nashville,13224315,Emma & David,,District 6,36.18091199,-86.71710143,Entire home/apt,250,2,29,8/14/16,1.96,2,219
5704408,Cozy duplex in East Nashville ,15831670,Liz,,District 6,36.18523293,-86.71311655,Entire home/apt,112,1,9,7/11/15,0.52,1,28
7869487,East Nashville with Downtown View,11006332,Ryan And Christen,,District 6,36.16531239,-86.75100717,Entire home/apt,120,1,0,,,5,0
13234201,AMAZING DOWNTOWN VIEW: Luxury 2BR - 2BATH,15933714,Lease,,District 6,36.17328368,-86.7564272,Entire home/apt,500,2,0,,,1,83
14216014,Comfy 2 Bedroom Apt in East Nash!,85360355,StayLocalNashville,,District 6,36.176933,-86.74509751,Entire home/apt,83,1,0,,,41,233
11376384,Roomy Home - Walkable to Downtown,45948654,Jessica,,District 6,36.17118431,-86.75310296,Entire home/apt,500,2,0,,,1,0
10423877,East Nashville Loft,53687121,Jon,,District 6,36.17960017,-86.74565159,Entire home/apt,125,1,50,9/4/16,7.32,1,317
9563770,East Nashville Charmer,49513891,April,,District 6,36.18274065,-86.74213292,Entire home/apt,110,1,0,,,1,0
9864642,2 bedroom in Trendy East Nashville,50768926,Erich,,District 6,36.19142643,-86.7365408,Entire home/apt,200,1,5,7/24/16,0.82,1,277
11692293,Historic Victorian Hip E. Nashville,16922948,Meagan,,District 6,36.18835369,-86.744514,Entire home/apt,375,4,0,,,5,9
1583339,Heart of Historic East Nashville,1567001,Amy,,District 6,36.17739405,-86.74362169,Entire home/apt,500,1,36,7/31/16,0.99,5,324
4861360,Little Hollywood Gem East Nashville,25006117,Stephanie,,District 6,36.1780793,-86.73524207,Entire home/apt,110,2,16,8/24/16,0.85,1,319
6277702,2 BR East Nashville Cozy Home,32631738,Wesley,,District 6,36.16277973,-86.75389163,Entire home/apt,250,1,0,,,1,0
2430070,Classic East Nashville Bungalow,9681694,Meghan,,District 6,36.17127182,-86.74256149,Entire home/apt,128,2,41,7/11/16,1.41,1,301
3275310,4BR East Nashville Hot Spot,6233192,Michelle,,District 6,36.17941576,-86.73079612,Entire home/apt,700,1,13,8/7/16,0.52,2,304
7855614,Charming Bungalow in East Nashville,11006332,Ryan And Christen,,District 6,36.1635305,-86.74954311,Entire home/apt,140,1,0,,,5,36
1068783,"Private Room, Convenient Location!",5879838,EastNashvilleCottage,,District 6,36.16969967,-86.75781681,Private room,70,1,182,7/6/16,4.41,4,141
6227228,East Nashville 2 BR near downtown!,6427723,Bryan And Alison,,District 6,36.16333042,-86.7523289,Entire home/apt,148,2,24,8/22/16,1.6,1,328
10411684,Contemporary Elegance in Nashville,31148752,Bob,,District 6,36.19226562,-86.7373484,Entire home/apt,499,2,0,,,44,350
6938192,Hip Spot close to Downtown!,21638998,Hope,,District 6,36.17145456,-86.76263492,Private room,99,1,169,8/28/16,12.04,1,46
6274692,"Nashville Retro Inn (3 bed, 3 bath)",24675632,Bill And Debbie,,District 6,36.18347873,-86.7468914,Entire home/apt,399,3,44,8/14/16,2.97,2,158
13721214,"Swim,soak relax, the heart of nash!",67339858,Micheal,,District 6,36.18312038,-86.73875437,Entire home/apt,300,3,6,8/28/16,3.05,1,75
8814181,East Nashville Gem,44385020,Mary,,District 6,36.16755236,-86.73840674,Entire home/apt,150,2,21,8/30/16,2.23,2,275
6413922,1920s 3 BR Tudor CMA Fest Available,21172448,Shannon,,District 6,36.16970415,-86.7533121,Entire home/apt,463,2,2,10/25/15,0.14,1,364
11443793,Pink House East Nashville,33785682,Tracy & Eric,,District 6,36.18795232,-86.7359068,Entire home/apt,125,2,22,8/23/16,3.77,1,329
13237845,East Nashville Cottage with Porch,16253474,Beth,,District 6,36.17735336,-86.739866,Entire home/apt,150,3,6,9/4/16,2.12,1,356
